781769130692424 	R	173196856
781769130738486 	R	173196984
781769130775922 	R	173197112
781769130813298 	R	173197240
781769130850932 	R	173197368
781769130887992 	R	173197496
781769130924887 	R	173197624
781769130962332 	R	173197752
781769142567818 	R	173197880
781769142614015 	R	173198008
781769142658203 	R	173198136
781769142704097 	R	173198264
781769142741379 	R	173198392
781769142778352 	R	173198520
781769142815596 	R	173198648
781769142852541 	R	173198776
781769142889565 	R	173198904
781769142926547 	R	173199032
781769143311334 	R	173199160
781769143351128 	R	173199288
781769143389303 	R	173199416
781769143427747 	R	173199544
781769143466224 	R	173199672
781769143504754 	R	173199800
781769143543101 	R	173199928
781769143580811 	R	173200056
781769143618533 	R	173200184
781769143656321 	R	173200312
781769152980789 	W	173200440
781769153139511 	W	173200568
781769153179539 	W	173200696
781769153217643 	W	173200824
781769153255563 	W	173200952
781769153293904 	W	173201080
781769153331951 	W	173201208
781769153372379 	W	173201336
781769153410323 	W	173201464
781769153448144 	W	173201592
781769153486525 	W	173201720
781769153525353 	W	173201848
781769153563315 	W	173201976
781769153601299 	W	173202104
781769153639105 	W	173202232
781769153676898 	W	173202360
781769153714710 	W	173202488
781769153752498 	W	173202616
781769153790927 	W	173202744
781769153828516 	W	173202872
781769153866472 	W	173203000
781769153904498 	W	173203128
781769153942478 	W	173203256
781769153980413 	W	173203384
781769154018493 	W	173203512
781769154056118 	W	173203640
781769154093984 	W	173203768
781769154131694 	W	173203896
781769154169464 	W	173204024
781769154207537 	W	173204152
781769154245668 	W	173204280
781769154283946 	W	173204408
781769154323869 	W	173204536
781769154361663 	W	173204664
781769154399535 	W	173204792
781769154437284 	W	173204920
781769154475168 	W	173205048
781769154512815 	W	173205176
781769154933961 	W	173205304
781769155164486 	R	173205432
781769155209089 	R	173205560
781769155252438 	R	173205688
781769155298016 	R	173205816
781769155335196 	R	173205944
781769155372145 	R	173206072
781769155409446 	R	173206200
781769155446334 	R	173206328
781769155483277 	R	173206456
781769155520463 	R	173206584
781769166544756 	W	173206712
781769166625589 	W	173206840
781769166676460 	R	173206968
781769166714720 	R	173207096
781769166754249 	R	173207224
781769166792139 	R	173207352
781769166829689 	R	173207480
781769166867450 	R	173207608
781769166905533 	R	173207736
781769166942957 	R	173207864
781769166980675 	R	173207992
781769167018048 	R	173208120
781769167062438 	W	173208248
781769167101164 	W	173208376
781769167147081 	W	173208504
781769167192274 	W	173208632
781769167234486 	W	173208760
781769167272508 	W	173208888
781769167388804 	W	173209016
781769167561454 	R	173209144
781769167600767 	R	173209272
781769167639330 	R	173209400
781769167678054 	R	173209528
781769167716254 	R	173209656
781769167934929 	W	173209784
781769167993608 	R	173209912
781769168032178 	R	173210040
781769168069695 	R	173210168
781769168113513 	R	173210296
781769168151006 	R	173210424
781769168190827 	R	173210552
781769168228642 	R	173210680
781769168266655 	R	173210808
781769168304479 	R	173210936
781769168342396 	R	173211064
781769168388798 	W	173211192
781769168429166 	W	173211320
781769178602015 	R	173211448
781769178647607 	R	173211576
781769178691900 	R	173211704
781769178737929 	R	173211832
781769178775588 	R	173211960
781769178813553 	R	173212088
781769178850432 	R	173212216
781769178887429 	R	173212344
781769178924784 	R	173212472
781769178961952 	R	173212600
781769190422514 	W	173212728
781769190671332 	R	173212856
781769190717857 	R	173212984
781769190761518 	R	173213112
781769190807953 	R	173213240
781769190845786 	R	173213368
781769190883974 	R	173213496
781769190921750 	R	173213624
781769190959655 	R	173213752
781769190997431 	R	173213880
781769191035227 	R	173214008
781769191443329 	R	173214136
781769191482302 	R	173214264
781769191520138 	R	173214392
781769191558212 	R	173214520
781769191596075 	R	173214648
781769191635625 	R	173214776
781769191674917 	R	173214904
781769191712717 	R	173215032
781769191750607 	R	173215160
781769191788334 	R	173215288
781769192159316 	R	173215416
781769192197982 	R	173215544
781769192236050 	R	173215672
781769192274508 	R	173215800
781769192312768 	R	173215928
781769192351206 	R	173216056
781769192389367 	R	173216184
781769192427612 	R	173216312
781769192465866 	R	173216440
781769192504044 	R	173216568
781769202598590 	R	173216696
781769202643744 	R	173216824
781769202687649 	R	173216952
781769202733843 	R	173217080
781769202771517 	R	173217208
781769202809509 	R	173217336
781769202847020 	R	173217464
781769202884408 	R	173217592
781769202921113 	R	173217720
781769202958005 	R	173217848
781769203929937 	W	173217976
781769203974805 	W	173218104
781769204055106 	W	173218232
781769204095186 	W	173218360
781769204134504 	W	173218488
781769204173342 	W	173218616
781769204212113 	W	173218744
781769204250827 	W	173218872
781769204289427 	W	173219000
781769204327856 	W	173219128
781769204366522 	W	173219256
781769204405449 	W	173219384
781769204444043 	W	173219512
781769204482857 	W	173219640
781769204522284 	W	173219768
781769204561726 	W	173219896
781769204641476 	W	173220024
781769204748842 	W	173220152
781769204789108 	W	173220280
781769204828222 	W	173220408
781769204867231 	W	173220536
781769204906069 	W	173220664
781769204944864 	W	173220792
781769204983491 	W	173220920
781769205022446 	W	173221048
781769205060778 	W	173221176
781769205099598 	W	173221304
781769205147181 	W	173221432
781769205185889 	W	173221560
781769205225031 	W	173221688
781769205264377 	W	173221816
781769205303470 	W	173221944
781769205347222 	W	173222072
781769205386838 	W	173222200
781769205426205 	W	173222328
781769205465473 	W	173222456
781769205504731 	W	173222584
781769205544152 	W	173222712
781769205583769 	W	173222840
781769205622275 	W	173222968
781769205661642 	W	173223096
781769205700967 	W	173223224
781769205746538 	W	173223352
781769205786191 	W	173223480
781769205824619 	W	173223608
781769205864254 	W	173223736
781769205903455 	W	173223864
781769205942762 	W	173223992
781769214617386 	R	173224120
781769214661782 	R	173224248
781769214707333 	R	173224376
781769214752525 	R	173224504
781769214789263 	R	173224632
781769214828904 	R	173224760
781769214866102 	R	173224888
781769214903144 	R	173225016
781769214939906 	R	173225144
781769214977014 	R	173225272
781769215060653 	W	173225400
781769215115555 	W	173225528
781769215346375 	R	173225656
781769215385817 	R	173225784
781769215475221 	R	173225912
781769215515280 	R	173226040
781769215553317 	R	173226168
781769215592251 	R	173226296
781769215630195 	R	173226424
781769215668233 	R	173226552
781769215706252 	R	173226680
781769215744314 	R	173226808
781769215823962 	W	173226936
781769215889973 	W	173227064
781769215930179 	W	173227192
781769215969453 	W	173227320
781769216007878 	W	173227448
781769216046616 	W	173227576
781769216223979 	W	173227704
781769216496325 	R	173227832
781769216535232 	R	173227960
781769216573318 	R	173228088
781769216611875 	R	173228216
781769216650096 	R	173228344
781769216688765 	R	173228472
781769216726592 	R	173228600
781769216764509 	R	173228728
781769216802625 	R	173228856
781769216839911 	R	173228984
781769226524356 	W	173229112
781769226598608 	W	173229240
781769226645365 	W	173229368
781769226694263 	R	173229496
781769226732357 	R	173229624
781769226769935 	R	173229752
781769226807906 	R	173229880
781769226845306 	R	173230008
781769226883268 	R	173230136
781769226920818 	R	173230264
781769226958332 	R	173230392
781769227000563 	R	173230520
781769227037791 	R	173230648
781769227082704 	W	173230776
781769227121665 	W	173230904
781769227228742 	W	173231032
781769227411810 	R	173231160
781769227450717 	R	173231288
781769227573440 	R	173231416
781769227613421 	R	173231544
781769227653266 	R	173231672
781769227693054 	R	173231800
781769227731046 	R	173231928
781769227769303 	R	173232056
781769227808492 	R	173232184
781769227846016 	R	173232312
781769227885452 	R	173232440
781769227922869 	R	173232568
781769228019408 	W	173232696
781769228081979 	W	173232824
781769228122001 	W	173232952
781769228161107 	W	173233080
781769238603402 	R	173233208
781769238649446 	R	173233336
781769238693779 	R	173233464
781769238739807 	R	173233592
781769238777610 	R	173233720
781769238815792 	R	173233848
781769238853493 	R	173233976
781769238891470 	R	173234104
781769238928879 	R	173234232
781769238965710 	R	173234360
781769250432464 	W	173234488
781769250629060 	W	173234616
781769250699057 	R	173234744
781769250744372 	R	173234872
781769250781832 	R	173235000
781769250819491 	R	173235128
781769250856882 	R	173235256
781769250894462 	R	173235384
781769250932698 	R	173235512
781769250970206 	R	173235640
781769251007594 	R	173235768
781769251045036 	R	173235896
781769251095401 	W	173236024
781769251135063 	W	173236152
781769251184433 	W	173236280
781769251231211 	W	173236408
781769251275020 	W	173236536
781769251376217 	W	173236664
781769251563283 	R	173236792
781769251602246 	R	173236920
781769251640389 	R	173237048
781769251691970 	W	173237176
781769251732579 	R	173237304
781769251770475 	R	173237432
781769251808164 	R	173237560
781769251846375 	R	173237688
781769251884046 	R	173237816
781769251921855 	R	173237944
781769251959706 	R	173238072
781769252021347 	W	173238200
781769252061700 	W	173238328
781769252193076 	W	173238456
781769252465131 	R	173238584
781769252504032 	R	173238712
781769252541754 	R	173238840
781769252579851 	R	173238968
781769252617792 	R	173239096
781769252655550 	R	173239224
781769252693819 	R	173239352
781769252731643 	R	173239480
781769252769656 	R	173239608
781769252807564 	R	173239736
781769262534765 	W	173239864
781769262610976 	W	173239992
781769262657910 	R	173240120
781769262703607 	R	173240248
781769262745302 	R	173240376
781769262783159 	R	173240504
781769262820791 	R	173240632
781769262858233 	R	173240760
781769262895888 	R	173240888
781769262933264 	R	173241016
781769262970667 	R	173241144
781769263008289 	R	173241272
781769263056192 	W	173241400
781769263095143 	W	173241528
781769263140276 	W	173241656
781769263178792 	W	173241784
781769263295936 	W	173241912
781769263469394 	W	173242040
781769263530194 	W	173242168
781769263570216 	W	173242296
781769263700233 	W	173242424
781769271467393 	W	173242552
781769271518899 	W	173242680
781769271601861 	W	173242808
781769271641649 	W	173242936
781769271680589 	W	173243064
781769271719399 	W	173243192
781769271757912 	W	173243320
781769271796503 	W	173243448
781769271834961 	W	173243576
781769271873203 	W	173243704
781769271911704 	W	173243832
781769271950243 	W	173243960
781769271988636 	W	173244088
781769272026857 	W	173244216
781769272065402 	W	173244344
781769272266294 	W	173244472
781769272549606 	W	173244600
781769272612038 	W	173244728
781769272652304 	W	173244856
781769272758041 	W	173244984
781769275049614 	R	173245112
781769281531869 	R	173245240
781769281572565 	R	173245368
781769281610834 	R	173245496
781769281654716 	R	173245624
781769281694290 	R	173245752
781769281732469 	R	173245880
781769281771487 	R	173246008
781769281821477 	R	173246136
781769281859349 	R	173246264
781769281904641 	R	173246392
781769282007937 	R	173246520
781769282049301 	R	173246648
781769282090298 	R	173246776
781769282136435 	R	173246904
781769282175273 	R	173247032
781769282275691 	R	173247160
781769282316959 	R	173247288
781769282375154 	R	173247416
781769282421475 	R	173247544
781769282465112 	R	173247672
781769282513015 	R	173247800
781769282552219 	R	173247928
781769282591634 	R	173248056
781769282638673 	R	173248184
781769282680140 	R	173248312
781769294617822 	R	173248440
781769294665920 	R	173248568
781769294709993 	R	173248696
781769294757267 	R	173248824
781769294796565 	R	173248952
781769294835941 	R	173249080
781769294874862 	R	173249208
781769294914554 	R	173249336
781769294953798 	R	173249464
781769294991342 	R	173249592
781769306240385 	W	173249720
781769306357499 	W	173249848
781769306408689 	W	173249976
781769306447966 	W	173250104
781769306486752 	W	173250232
781769306525653 	W	173250360
781769306564556 	W	173250488
781769306603303 	W	173250616
781769306777758 	W	173250744
781769307032904 	R	173250872
781769307080406 	R	173251000
781769307126751 	R	173251128
781769307174124 	R	173251256
781769307214245 	R	173251384
781769307253931 	R	173251512
781769307293024 	R	173251640
781769307338508 	R	173251768
781769307376447 	R	173251896
781769307414403 	R	173252024
781769307667389 	R	173252152
781769307708507 	R	173252280
781769307750544 	R	173252408
781769307791454 	R	173252536
781769307837419 	R	173252664
781769308101838 	R	173252792
781769308144047 	R	173252920
781769308184433 	R	173253048
781769308225427 	R	173253176
781769308275796 	R	173253304
781769308316724 	R	173253432
781769308356235 	R	173253560
781769308394594 	R	173253688
781769318545241 	W	173253816
781769318616931 	W	173253944
781769318663913 	R	173254072
781769318711482 	R	173254200
781769318760191 	R	173254328
781769318801639 	R	173254456
781769318845087 	R	173254584
781769318885284 	R	173254712
781769318923821 	R	173254840
781769318962189 	R	173254968
781769319000548 	R	173255096
781769319038402 	R	173255224
781769319099556 	W	173255352
781769319285716 	R	173255480
781769319335357 	R	173255608
781769319374092 	R	173255736
781769319413222 	R	173255864
781769319452279 	R	173255992
781769330482972 	W	173256120
781769330663441 	R	173256248
781769330710571 	R	173256376
781769330758368 	R	173256504
781769330798195 	R	173256632
781769330840314 	R	173256760
781769330883151 	R	173256888
781769330921658 	R	173257016
781769330960303 	R	173257144
781769330998449 	R	173257272
781769331036573 	R	173257400
781769331086296 	R	173257528
781769331125100 	R	173257656
781769331195346 	W	173257784
781769331258696 	W	173257912
781769331298724 	W	173258040
781769331340960 	R	173258168
781769331579558 	R	173258296
781769331619428 	R	173258424
781769331659955 	R	173258552
781769331700805 	R	173258680
781769331740178 	R	173258808
781769331778459 	R	173258936
781769331824960 	R	173259064
781769342486710 	W	173259192
781769342649356 	R	173259320
781769342695243 	R	173259448
781769342741696 	R	173259576
781769342782203 	R	173259704
781769342822842 	R	173259832
781769342868056 	R	173259960
781769342906692 	R	173260088
781769342944916 	R	173260216
781769342982769 	R	173260344
781769343027740 	R	173260472
781769343065858 	R	173260600
781769343104043 	R	173260728
781769343141972 	R	173260856
781769343179691 	R	173260984
781769343232857 	W	173261112
781769343294275 	W	173261240
781769343334707 	W	173261368
781769354495658 	W	173261496
781769354653173 	R	173261624
781769354699151 	R	173261752
781769354746999 	R	173261880
781769354786432 	R	173262008
781769354826037 	R	173262136
781769354865593 	R	173262264
781769354905826 	R	173262392
781769354943933 	R	173262520
781769354981889 	R	173262648
781769355019451 	R	173262776
781769355064247 	R	173262904
781769355102453 	R	173263032
781769355140752 	R	173263160
781769355178976 	R	173263288
781769355217545 	R	173263416
781769366615561 	R	173263544
781769366662002 	R	173263672
781769366705600 	R	173263800
781769366753060 	R	173263928
781769366792487 	R	173264056
781769366832113 	R	173264184
781769366871958 	R	173264312
781769366909845 	R	173264440
781769366947329 	R	173264568
781769366984900 	R	173264696
781769367029723 	R	173264824
781769367067779 	R	173264952
781769367113287 	R	173265080
781769367152284 	R	173265208
781769367190442 	R	173265336
781769367694529 	W	173265464
781769367758110 	W	173265592
781769367798653 	W	173265720
781769378775359 	R	173265848
781769378820819 	R	173265976
781769378864704 	R	173266104
781769378912005 	R	173266232
781769378951570 	R	173266360
781769378990862 	R	173266488
781769379030231 	R	173266616
781769379067388 	R	173266744
781769379104556 	R	173266872
781769379141402 	R	173267000
781769382608152 	R	173267128
781769394447778 	W	173267256
781769394753936 	R	173267384
781769394800657 	R	173267512
781769394844604 	R	173267640
781769394890512 	R	173267768
781769394927915 	R	173267896
781769394965775 	R	173268024
781769395003268 	R	173268152
781769395040683 	R	173268280
781769395077942 	R	173268408
781769395118626 	R	173268536
781769395368611 	R	173268664
781769395837530 	R	173268792
781769395876704 	R	173268920
781769395915367 	R	173269048
781769395953236 	R	173269176
781769395990952 	R	173269304
781769396029450 	R	173269432
781769396067207 	R	173269560
781769396104917 	R	173269688
781769396143210 	R	173269816
781769406529696 	W	173269944
781769406594911 	W	173270072
781769406635105 	W	173270200
781769406674189 	W	173270328
781769406712999 	W	173270456
781769406835629 	R	173270584
781769406882828 	R	173270712
781769406926823 	R	173270840
781769406971087 	R	173270968
781769407015672 	R	173271096
781769407053246 	R	173271224
781769407095344 	R	173271352
781769407132247 	R	173271480
781769407169383 	R	173271608
781769407206446 	R	173271736
781769407257593 	W	173271864
781769407456046 	W	173271992
781769407516896 	W	173272120
781769407556861 	W	173272248
781769407723998 	R	173272376
781769407767344 	R	173272504
781769407805520 	R	173272632
781769407844153 	R	173272760
781769407882302 	R	173272888
781769407920288 	R	173273016
781769407958196 	R	173273144
781769407996327 	R	173273272
781769408034093 	R	173273400
781769408071328 	R	173273528
781769418494958 	W	173273656
781769418663445 	W	173273784
781769418735700 	W	173273912
781769418775476 	W	173274040
781769418815517 	R	173274168
781769418854865 	R	173274296
781769418892316 	R	173274424
781769418930179 	R	173274552
781769418967727 	R	173274680
781769419005187 	R	173274808
781769419042986 	R	173274936
781769419080401 	R	173275064
781769419121855 	R	173275192
781769419158753 	R	173275320
781769419290192 	W	173275448
781769419573390 	R	173275576
781769419613572 	R	173275704
781769419651763 	R	173275832
781769419690258 	R	173275960
781769419728039 	R	173276088
781769419765984 	R	173276216
781769419803835 	R	173276344
781769419841920 	R	173276472
781769423484291 	W	173276600
781769423528506 	W	173276728
781769423611300 	W	173276856
781769423651785 	W	173276984
781769423691399 	W	173277112
781769423739587 	W	173277240
781769423778557 	W	173277368
781769423817301 	W	173277496
781769423856331 	W	173277624
781769423895310 	W	173277752
781769423934244 	W	173277880
781769423973313 	W	173278008
781769424012547 	W	173278136
781769424051538 	W	173278264
781769424089837 	W	173278392
781769430785369 	R	173278520
781769430829936 	R	173278648
781769430873619 	R	173278776
781769430919383 	R	173278904
781769430956085 	R	173279032
781769430993488 	R	173279160
781769431030253 	R	173279288
781769431067376 	R	173279416
781769431104394 	R	173279544
781769431141469 	R	173279672
781769442560332 	W	173279800
781769442890332 	W	173279928
781769442953564 	W	173280056
781769442994110 	R	173280184
781769443032136 	R	173280312
781769443069944 	R	173280440
781769443107831 	R	173280568
781769443145469 	R	173280696
781769443183678 	R	173280824
781769443221243 	R	173280952
781769443258784 	R	173281080
781769443296262 	R	173281208
781769443333804 	R	173281336
781769443379342 	W	173281464
781769443488332 	W	173281592
781769443677527 	R	173281720
781769443716786 	R	173281848
781769444090141 	R	173281976
781769444130172 	R	173282104
781769444167963 	R	173282232
781769444207567 	R	173282360
781769444246703 	R	173282488
781769444284602 	R	173282616
781769444323003 	R	173282744
781769444361035 	R	173282872
781769444400744 	R	173283000
781769444438944 	R	173283128
781769452842552 	W	173283256
781769452919608 	W	173283384
781769452959609 	W	173283512
781769454788156 	R	173283640
781769454827240 	R	173283768
781769454865224 	R	173283896
781769454903574 	R	173284024
781769454941467 	R	173284152
781769454979580 	R	173284280
781769455018023 	R	173284408
781769455055748 	R	173284536
781769455095009 	R	173284664
781769455132758 	R	173284792
781769466457567 	W	173284920
781769466639890 	W	173285048
781769466714530 	W	173285176
781769466763169 	W	173285304
781769466894795 	R	173285432
781769466940346 	R	173285560
781769466984777 	R	173285688
781769467029245 	R	173285816
781769467073334 	R	173285944
781769467110764 	R	173286072
781769467147974 	R	173286200
781769467185350 	R	173286328
781769467222470 	R	173286456
781769467259377 	R	173286584
781769467304043 	W	173286712
781769467520273 	W	173286840
781769467580985 	W	173286968
781769467621182 	W	173287096
781769467661596 	R	173287224
781769467699733 	R	173287352
781769467737259 	R	173287480
781769467791375 	R	173287608
781769467830799 	R	173287736
781769467870969 	R	173287864
781769467909313 	R	173287992
781769467947116 	R	173288120
781769467985030 	R	173288248
781769468023516 	R	173288376
781769468076260 	W	173288504
781769468280114 	W	173288632
781769468342520 	W	173288760
781769468382413 	W	173288888
781769468581485 	R	173289016
781769468621459 	R	173289144
781769468659370 	R	173289272
781769468698018 	R	173289400
781769468740708 	R	173289528
781769468778617 	R	173289656
781769468817078 	R	173289784
781769468854992 	R	173289912
781769478513874 	W	173290040
781769478758424 	R	173290168
781769478804197 	R	173290296
781769478847772 	R	173290424
781769478892300 	R	173290552
781769478936440 	R	173290680
781769478983897 	R	173290808
781769479021613 	R	173290936
781769479059581 	R	173291064
781769479097107 	R	173291192
781769479137906 	R	173291320
781769479704155 	R	173291448
781769479744159 	R	173291576
781769479782097 	R	173291704
781769479820592 	R	173291832
781769479859014 	R	173291960
781769479897602 	R	173292088
781769479935965 	R	173292216
781769479974125 	R	173292344
781769480012262 	R	173292472
781769480050128 	R	173292600
781769480611466 	R	173292728
781769480651124 	R	173292856
781769480689228 	R	173292984
781769480727356 	R	173293112
781769480765191 	R	173293240
781769480803256 	R	173293368
781769480841642 	R	173293496
781769480879815 	R	173293624
781769480917432 	R	173293752
781769480955225 	R	173293880
781769481396453 	R	173294008
781769481439213 	R	173294136
781769481477229 	R	173294264
781769481515862 	R	173294392
781769481554113 	R	173294520
781769481592933 	R	173294648
781769481631093 	R	173294776
781769481669110 	R	173294904
781769481707198 	R	173295032
781769481745516 	R	173295160
781769490803496 	R	173295288
781769490843323 	R	173295416
781769490881165 	R	173295544
781769490919816 	R	173295672
781769490957808 	R	173295800
781769490995993 	R	173295928
781769491034024 	R	173296056
781769491071791 	R	173296184
781769491114517 	R	173296312
781769491152107 	R	173296440
781769502683940 	R	173296568
781769502729289 	R	173296696
781769502773246 	R	173296824
781769502819446 	R	173296952
781769502856972 	R	173297080
781769502894673 	R	173297208
781769502931925 	R	173297336
781769502969575 	R	173297464
781769503006605 	R	173297592
781769503043614 	R	173297720
781769503540365 	W	173297848
781769503585203 	W	173297976
781769503630723 	R	173298104
781769503670111 	R	173298232
781769503708426 	R	173298360
781769503747016 	R	173298488
781769503785487 	R	173298616
781769503824039 	R	173298744
781769503862473 	R	173298872
781769503900796 	R	173299000
781769503938539 	R	173299128
781769503975987 	R	173299256
781769504053818 	W	173299384
781769504093796 	W	173299512
781769504132456 	W	173299640
781769504170602 	W	173299768
781769504208994 	W	173299896
781769504247462 	W	173300024
781769504285643 	W	173300152
781769504324282 	W	173300280
781769504362717 	W	173300408
781769504401326 	W	173300536
781769504440070 	W	173300664
781769514544883 	W	173300792
781769514992893 	R	173300920
781769515038299 	R	173301048
781769515082057 	R	173301176
781769515127111 	R	173301304
781769515164150 	R	173301432
781769515201412 	R	173301560
781769515238063 	R	173301688
781769515274876 	R	173301816
781769515311605 	R	173301944
781769515348151 	R	173302072
781769522695312 	W	173302200
781769522737446 	R	173302328
781769522776428 	R	173302456
781769522837155 	R	173302584
781769522875303 	R	173302712
781769522918451 	R	173302840
781769522956603 	R	173302968
781769522994520 	R	173303096
781769523032434 	R	173303224
781769523069668 	R	173303352
781769523140077 	W	173303480
781769523180211 	W	173303608
781769523315858 	W	173303736
781769523761411 	R	173303864
781769523800982 	R	173303992
781769523839176 	R	173304120
781769523877400 	R	173304248
781769523915347 	R	173304376
781769523953285 	R	173304504
781769523991130 	R	173304632
781769524029201 	R	173304760
781769524067337 	R	173304888
781769524105212 	R	173305016
781769524574005 	R	173305144
781769524612870 	R	173305016
781769524650694 	R	173304888
781769524688821 	R	173304760
781769524726703 	R	173304632
781769524764626 	R	173304504
781769524802447 	R	173304376
781769524840367 	R	173304248
781769524878347 	R	173304120
781769524916348 	R	173303992
781769537018170 	R	173303864
781769537064719 	R	173303736
781769537108741 	R	173303608
781769537154241 	R	173303480
781769537191677 	R	173303352
781769537228803 	R	173303224
781769537265776 	R	173303096
781769537302983 	R	173302968
781769537339959 	R	173302840
781769537376853 	R	173302712
781769543014031 	R	173302584
781769543059404 	R	173302456
781769543103240 	R	173302328
781769543151840 	R	173302200
781769543189306 	R	173302072
781769543226532 	R	173301944
781769543263736 	R	173301816
781769543300962 	R	173301688
781769543338130 	R	173301560
781769543375220 	R	173301432
781769543758608 	R	173301304
781769543797325 	R	173301176
781769543835209 	R	173301048
781769543873484 	R	173300920
781769543911269 	R	173300792
781769543949084 	R	173300664
781769543987104 	R	173300536
781769544024807 	R	173300408
781769544062327 	R	173300280
781769544099649 	R	173300152
781769544534507 	R	173300024
781769544573431 	R	173299896
781769544618293 	R	173299768
781769544656995 	R	173299640
781769544695246 	R	173299512
781769544733419 	R	173299384
781769544771406 	R	173299256
781769544809226 	R	173299128
781769544847029 	R	173299000
781769544884751 	R	173298872
781769550650461 	R	173298744
